epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
331,11131.3,0.22683,0.37867,0.05864,0.11986,0.00384,0,1,0.99877,0.995,0.995,1,0.99877,0.995,0.99063,0.05338,0.11717,0.03867,0.03709,0.0016,0,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
332,11164.6,0.21611,0.39759,0.05491,0.11071,0.00378,0,0.99954,1,0.995,0.995,0.99954,1,0.995,0.98998,0.11999,0.1187,0.02848,0.04911,0.00279,0,0.0201693,0.0067231,0.0201693,0.0067231,0.0201693,0.0067231,0.0201693,0.0067231
333,11199.2,0.23562,0.34591,0.05134,0.11543,0.00414,0,0.98521,0.99889,0.9949,0.9949,0.98521,0.99889,0.9949,0.99094,0.11569,0.11331,0.02685,0.06747,0.00274,0,0.0201396,0.0067132,0.0201396,0.0067132,0.0201396,0.0067132,0.0201396,0.0067132
334,11233.2,0.21759,0.37137,0.05146,0.12127,0.00385,0,0.99254,0.995,0.99495,0.99495,0.99254,0.995,0.99495,0.99109,0.08296,0.11543,0.028,0.07396,0.00213,0,0.0201099,0.0067033,0.0201099,0.0067033,0.0201099,0.0067033,0.0201099,0.0067033
335,11267.4,0.19876,0.37061,0.05067,0.13381,0.00355,0,0.9997,1,0.995,0.995,0.9997,1,0.995,0.99065,0.07063,0.10596,0.02704,0.03375,0.00272,0,0.0200802,0.0066934,0.0200802,0.0066934,0.0200802,0.0066934,0.0200802,0.0066934
336,11301.6,0.2065,0.33251,0.05093,0.11594,0.00346,0,1,1,0.995,0.995,1,1,0.995,0.99014,0.08657,0.10272,0.02922,0.03275,0.00249,0,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835
337,11334.8,0.2016,0.35354,0.04708,0.09366,0.0036,0,1,1,0.995,0.995,1,1,0.995,0.99125,0.06033,0.09597,0.0328,0.02662,0.00229,0,0.0200208,0.0066736,0.0200208,0.0066736,0.0200208,0.0066736,0.0200208,0.0066736
338,11367.9,0.20822,0.35006,0.04766,0.09881,0.00362,0,0.99974,1,0.995,0.995,0.99974,1,0.995,0.99005,0.05492,0.11153,0.03113,0.02541,0.00163,0,0.0199911,0.0066637,0.0199911,0.0066637,0.0199911,0.0066637,0.0199911,0.0066637
339,11401.1,0.2059,0.36637,0.05261,0.09929,0.00359,0,0.99974,1,0.995,0.995,0.99974,1,0.995,0.99161,0.04145,0.10167,0.02657,0.02372,0.00141,0,0.0199614,0.0066538,0.0199614,0.0066538,0.0199614,0.0066538,0.0199614,0.0066538
340,11435.2,0.18452,0.38253,0.05103,0.08578,0.00309,0.00196,1,1,0.995,0.995,1,1,0.995,0.99112,0.05271,0.09953,0.03045,0.02352,0.00147,0,0.0199317,0.0066439,0.0199317,0.0066439,0.0199317,0.0066439,0.0199317,0.0066439
341,11469.1,0.21013,0.35444,0.0519,0.09908,0.00369,0,1,1,0.995,0.995,1,1,0.995,0.99092,0.07034,0.11431,0.02935,0.02969,0.00239,0,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
342,11503.3,0.20326,0.39215,0.04943,0.09339,0.00359,0,1,1,0.995,0.995,1,1,0.995,0.99123,0.08103,0.10535,0.02422,0.03253,0.00251,0,0.0198723,0.0066241,0.0198723,0.0066241,0.0198723,0.0066241,0.0198723,0.0066241
343,11537,0.19176,0.40056,0.04565,0.08829,0.00342,0,0.99974,1,0.995,0.995,0.99974,1,0.995,0.99166,0.08752,0.08988,0.02332,0.03518,0.00272,0,0.0198426,0.0066142,0.0198426,0.0066142,0.0198426,0.0066142,0.0198426,0.0066142
344,11570.6,0.21231,0.35692,0.04965,0.09866,0.00375,0,0.99974,1,0.995,0.995,0.99974,1,0.995,0.99173,0.07492,0.09328,0.02455,0.03199,0.00226,0,0.0198129,0.0066043,0.0198129,0.0066043,0.0198129,0.0066043,0.0198129,0.0066043
345,11603.8,0.20395,0.33577,0.04823,0.08657,0.00368,0,1,1,0.995,0.995,1,1,0.995,0.99096,0.11454,0.09149,0.02886,0.04149,0.00399,0,0.0197832,0.0065944,0.0197832,0.0065944,0.0197832,0.0065944,0.0197832,0.0065944
346,11637,0.20471,0.42502,0.05277,0.09183,0.00353,0,1,1,0.995,0.995,1,1,0.995,0.99091,0.0844,0.10026,0.02754,0.03206,0.00272,0,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845
347,11670.8,0.20859,0.38111,0.04793,0.09636,0.00355,0,1,1,0.995,0.995,1,1,0.995,0.99125,0.10901,0.10792,0.02483,0.04047,0.00363,0,0.0197238,0.0065746,0.0197238,0.0065746,0.0197238,0.0065746,0.0197238,0.0065746
348,11704.8,0.19781,0.36464,0.04991,0.08685,0.00345,0,0.99502,0.99958,0.995,0.995,0.99502,0.99958,0.995,0.99178,0.12295,0.09774,0.0277,0.05031,0.00378,0,0.0196941,0.0065647,0.0196941,0.0065647,0.0196941,0.0065647,0.0196941,0.0065647
349,11738.8,0.20203,0.3644,0.04716,0.09029,0.00356,0,0.99947,1,0.995,0.995,0.99947,1,0.995,0.99175,0.07167,0.10171,0.03147,0.03529,0.00271,0,0.0196644,0.0065548,0.0196644,0.0065548,0.0196644,0.0065548,0.0196644,0.0065548
350,11773.1,0.20959,0.33533,0.04718,0.10123,0.00367,0,0.98696,0.99,0.9948,0.9948,0.98696,0.99,0.9948,0.99111,0.06578,0.11194,0.03138,0.06332,0.00204,0,0.0196347,0.0065449,0.0196347,0.0065449,0.0196347,0.0065449,0.0196347,0.0065449
351,11806.5,0.17982,0.35327,0.04958,0.09295,0.0031,0,0.95138,0.99,0.99098,0.99098,0.95138,0.99,0.99098,0.98502,0.12322,0.13829,0.03601,0.13504,0.00328,0,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
352,11839.5,0.19128,0.35094,0.04813,0.08985,0.00339,0.00096,0.98217,0.985,0.99415,0.99415,0.98217,0.985,0.99415,0.99087,0.0701,0.10673,0.03521,0.07685,0.00188,0,0.0195753,0.0065251,0.0195753,0.0065251,0.0195753,0.0065251,0.0195753,0.0065251
353,11872.8,0.18375,0.37872,0.04915,0.08444,0.00307,0.00124,0.99974,1,0.995,0.995,0.99974,1,0.995,0.99094,0.0932,0.10274,0.03595,0.03564,0.00259,0,0.0195456,0.0065152,0.0195456,0.0065152,0.0195456,0.0065152,0.0195456,0.0065152
354,11906.7,0.20277,0.36116,0.04952,0.09117,0.00351,0,1,1,0.995,0.995,1,1,0.995,0.99133,0.08693,0.1131,0.0344,0.0339,0.00265,0,0.0195159,0.0065053,0.0195159,0.0065053,0.0195159,0.0065053,0.0195159,0.0065053
355,11940.6,0.19682,0.3295,0.05031,0.1017,0.00348,0,1,1,0.995,0.995,1,1,0.995,0.99115,0.08259,0.10374,0.03267,0.03301,0.00242,0,0.0194862,0.0064954,0.0194862,0.0064954,0.0194862,0.0064954,0.0194862,0.0064954
356,11974.9,0.19928,0.33459,0.04856,0.0887,0.00339,0,0.984,1,0.99434,0.99434,0.984,1,0.99434,0.99058,0.06083,0.09761,0.02138,0.07477,0.00168,0,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855
357,12008.7,0.19667,0.33697,0.04944,0.09892,0.00339,0,0.99965,1,0.995,0.995,0.99965,1,0.995,0.99098,0.05001,0.09394,0.02115,0.02657,0.00167,0,0.0194268,0.0064756,0.0194268,0.0064756,0.0194268,0.0064756,0.0194268,0.0064756
358,12042.3,0.20641,0.30992,0.04508,0.08891,0.00352,0,0.99973,1,0.995,0.995,0.99973,1,0.995,0.98748,0.04851,0.09799,0.02029,0.02732,0.00139,0,0.0193971,0.0064657,0.0193971,0.0064657,0.0193971,0.0064657,0.0193971,0.0064657
359,12075.7,0.19221,0.34752,0.0487,0.09094,0.00335,0,1,0.99962,0.995,0.995,1,0.99962,0.995,0.99072,0.06652,0.09861,0.03045,0.03214,0.00194,0,0.0193674,0.0064558,0.0193674,0.0064558,0.0193674,0.0064558,0.0193674,0.0064558
360,12108.7,0.20254,0.37838,0.04637,0.09215,0.00351,0,0.99974,1,0.995,0.995,0.99974,1,0.995,0.98911,0.06721,0.09677,0.02885,0.02843,0.00197,0,0.0193377,0.0064459,0.0193377,0.0064459,0.0193377,0.0064459,0.0193377,0.0064459
361,12142.7,0.20991,0.31473,0.04607,0.10936,0.00361,0,0.99975,1,0.995,0.995,0.99975,1,0.995,0.9921,0.05861,0.09345,0.02704,0.02939,0.00207,0,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
362,12177.2,0.19338,0.35172,0.04737,0.09726,0.00351,0,1,1,0.995,0.995,1,1,0.995,0.99065,0.05107,0.09759,0.02227,0.02386,0.00185,0,0.0192783,0.0064261,0.0192783,0.0064261,0.0192783,0.0064261,0.0192783,0.0064261
363,12211.4,0.18637,0.33921,0.04313,0.09022,0.00329,0,1,1,0.995,0.995,1,1,0.995,0.99073,0.05968,0.10303,0.02261,0.02622,0.00168,0,0.0192486,0.0064162,0.0192486,0.0064162,0.0192486,0.0064162,0.0192486,0.0064162
364,12245.1,0.21267,0.30596,0.04415,0.0945,0.00366,0.0079,1,1,0.995,0.995,1,1,0.995,0.99098,0.04113,0.09591,0.02187,0.01995,0.00144,0,0.0192189,0.0064063,0.0192189,0.0064063,0.0192189,0.0064063,0.0192189,0.0064063
365,12278.9,0.1717,0.36321,0.04521,0.08431,0.00307,0.00613,0.99988,1,0.995,0.995,0.99988,1,0.995,0.99075,0.05646,0.08719,0.01907,0.02641,0.0017,0,0.0191892,0.0063964,0.0191892,0.0063964,0.0191892,0.0063964,0.0191892,0.0063964
366,12312.5,0.20101,0.3642,0.04676,0.08929,0.00336,0.00198,1,1,0.995,0.995,1,1,0.995,0.9907,0.11858,0.09223,0.01873,0.04193,0.0039,0,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865
367,12345.5,0.18428,0.38832,0.04725,0.08518,0.00326,0.06065,1,1,0.995,0.995,1,1,0.995,0.99069,0.0377,0.09948,0.03006,0.02137,0.00116,0,0.0191298,0.0063766,0.0191298,0.0063766,0.0191298,0.0063766,0.0191298,0.0063766
368,12379,0.18979,0.34601,0.04949,0.08077,0.0034,0,1,1,0.995,0.995,1,1,0.995,0.99093,0.02813,0.09367,0.04288,0.01879,0.00092,0,0.0191001,0.0063667,0.0191001,0.0063667,0.0191001,0.0063667,0.0191001,0.0063667
369,12413.1,0.20762,0.33925,0.04837,0.09363,0.00359,0,1,1,0.995,0.995,1,1,0.995,0.98908,0.04599,0.09952,0.03254,0.02576,0.00162,0,0.0190704,0.0063568,0.0190704,0.0063568,0.0190704,0.0063568,0.0190704,0.0063568
370,12447,0.2065,0.30675,0.04855,0.0868,0.00365,0,1,0.99974,0.995,0.995,1,0.99974,0.995,0.99053,0.10296,0.09862,0.02506,0.04508,0.00247,0,0.0190407,0.0063469,0.0190407,0.0063469,0.0190407,0.0063469,0.0190407,0.0063469
371,12480.7,0.18388,0.33315,0.0457,0.07751,0.00331,0,0.99979,1,0.995,0.995,0.99979,1,0.995,0.99057,0.05692,0.08982,0.02535,0.02829,0.00182,0,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
372,12514.4,0.19968,0.29727,0.04323,0.08847,0.00349,0,1,1,0.995,0.995,1,1,0.995,0.99056,0.07204,0.09332,0.02296,0.0304,0.00219,0,0.0189813,0.0063271,0.0189813,0.0063271,0.0189813,0.0063271,0.0189813,0.0063271
373,12547.5,0.18777,0.33383,0.04615,0.08919,0.0033,0,0.99975,1,0.995,0.995,0.99975,1,0.995,0.99057,0.06638,0.0936,0.01876,0.02714,0.00224,0,0.0189516,0.0063172,0.0189516,0.0063172,0.0189516,0.0063172,0.0189516,0.0063172
374,12580.5,0.2094,0.33178,0.04471,0.08996,0.00343,0,1,1,0.995,0.995,1,1,0.995,0.99057,0.071,0.09472,0.01595,0.02874,0.00189,0,0.0189219,0.0063073,0.0189219,0.0063073,0.0189219,0.0063073,0.0189219,0.0063073
375,12614,0.18574,0.34467,0.0441,0.08725,0.00334,0,1,1,0.995,0.995,1,1,0.995,0.99216,0.0461,0.0926,0.01545,0.02443,0.00147,0,0.0188922,0.0062974,0.0188922,0.0062974,0.0188922,0.0062974,0.0188922,0.0062974
376,12648.6,0.1712,0.36399,0.04471,0.07818,0.00286,0.01526,1,1,0.995,0.995,1,1,0.995,0.99206,0.05041,0.09431,0.0161,0.02287,0.00134,0,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875
377,12682.9,0.20158,0.32661,0.04901,0.09697,0.00343,0,1,1,0.995,0.995,1,1,0.995,0.98911,0.08042,0.09329,0.01686,0.03234,0.0022,0,0.0188328,0.0062776,0.0188328,0.0062776,0.0188328,0.0062776,0.0188328,0.0062776
378,12717,0.20033,0.34033,0.04352,0.08899,0.00338,0,1,1,0.995,0.995,1,1,0.995,0.99063,0.0579,0.09284,0.01819,0.027,0.00184,0,0.0188031,0.0062677,0.0188031,0.0062677,0.0188031,0.0062677,0.0188031,0.0062677
379,12750.6,0.18959,0.32352,0.04432,0.08159,0.00311,0,1,1,0.995,0.995,1,1,0.995,0.99058,0.07926,0.09981,0.01796,0.03133,0.00283,0,0.0187734,0.0062578,0.0187734,0.0062578,0.0187734,0.0062578,0.0187734,0.0062578
380,12783.9,0.19385,0.34285,0.04386,0.0863,0.00343,0.0011,1,1,0.995,0.995,1,1,0.995,0.99206,0.05782,0.08946,0.01719,0.02646,0.00154,0,0.0187437,0.0062479,0.0187437,0.0062479,0.0187437,0.0062479,0.0187437,0.0062479
381,12816.8,0.1998,0.33325,0.04638,0.09261,0.00353,0,1,1,0.995,0.995,1,1,0.995,0.99064,0.05978,0.09431,0.01582,0.02786,0.00159,0,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
382,12850.3,0.19963,0.3298,0.04676,0.08436,0.00354,0,1,1,0.995,0.995,1,1,0.995,0.99081,0.05952,0.09619,0.01581,0.02748,0.00198,0,0.0186843,0.0062281,0.0186843,0.0062281,0.0186843,0.0062281,0.0186843,0.0062281
383,12884.4,0.19786,0.3266,0.04487,0.09377,0.00345,0,1,1,0.995,0.995,1,1,0.995,0.99066,0.0443,0.09367,0.01571,0.02328,0.00132,0,0.0186546,0.0062182,0.0186546,0.0062182,0.0186546,0.0062182,0.0186546,0.0062182
384,12918.6,0.18937,0.33121,0.04311,0.09268,0.00322,0,1,1,0.995,0.995,1,1,0.995,0.99014,0.0442,0.09036,0.01629,0.02404,0.00141,0,0.0186249,0.0062083,0.0186249,0.0062083,0.0186249,0.0062083,0.0186249,0.0062083
385,12952.4,0.19431,0.28787,0.04261,0.09238,0.00339,0,1,1,0.995,0.995,1,1,0.995,0.99228,0.03647,0.09143,0.01548,0.02137,0.00109,0,0.0185952,0.0061984,0.0185952,0.0061984,0.0185952,0.0061984,0.0185952,0.0061984
386,12986.1,0.19447,0.31162,0.04284,0.09983,0.00352,0,1,1,0.995,0.995,1,1,0.995,0.99286,0.03856,0.09134,0.0154,0.02139,0.00122,0,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885
387,13019.8,0.19229,0.34027,0.043,0.09111,0.00322,0,1,1,0.995,0.995,1,1,0.995,0.99293,0.09038,0.08952,0.01556,0.03531,0.0026,0,0.0185358,0.0061786,0.0185358,0.0061786,0.0185358,0.0061786,0.0185358,0.0061786
388,13052.8,0.18695,0.31809,0.04312,0.09223,0.00325,0,1,1,0.995,0.995,1,1,0.995,0.99368,0.06482,0.0824,0.01541,0.02804,0.00167,0,0.0185061,0.0061687,0.0185061,0.0061687,0.0185061,0.0061687,0.0185061,0.0061687
389,13086.4,0.19494,0.31907,0.0435,0.09458,0.0034,0,1,1,0.995,0.995,1,1,0.995,0.99321,0.038,0.09409,0.01503,0.01926,0.00128,0,0.0184764,0.0061588,0.0184764,0.0061588,0.0184764,0.0061588,0.0184764,0.0061588
390,13120.4,0.18979,0.33561,0.04486,0.09894,0.00339,0,1,1,0.995,0.995,1,1,0.995,0.99262,0.04465,0.09242,0.01519,0.02296,0.00147,0,0.0184467,0.0061489,0.0184467,0.0061489,0.0184467,0.0061489,0.0184467,0.0061489
391,13154.2,0.1827,0.30899,0.04281,0.10059,0.0032,0,1,1,0.995,0.995,1,1,0.995,0.99208,0.07196,0.09315,0.01643,0.02859,0.00204,0,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
392,13187.9,0.19391,0.30806,0.04408,0.10215,0.00346,0.00808,0.9999,1,0.995,0.995,0.9999,1,0.995,0.99219,0.06629,0.09105,0.01634,0.02978,0.00185,0,0.0183873,0.0061291,0.0183873,0.0061291,0.0183873,0.0061291,0.0183873,0.0061291
393,13221.4,0.18227,0.39572,0.04558,0.13137,0.00316,0.04603,0.99968,1,0.995,0.995,0.99968,1,0.995,0.99171,0.097,0.09823,0.01747,0.04005,0.00281,0,0.0183576,0.0061192,0.0183576,0.0061192,0.0183576,0.0061192,0.0183576,0.0061192
394,13254.6,0.20087,0.35418,0.04339,0.12186,0.00345,0,0.96713,0.94,0.98667,0.98667,0.96713,0.94,0.98667,0.98458,0.0702,0.11093,0.02252,0.20319,0.00212,0,0.0183279,0.0061093,0.0183279,0.0061093,0.0183279,0.0061093,0.0183279,0.0061093
395,13287.8,0.17163,0.35036,0.0438,0.10564,0.00293,0,1,0.99868,0.995,0.995,1,0.99868,0.995,0.99239,0.05385,0.09993,0.02896,0.03644,0.00166,0,0.0182982,0.0060994,0.0182982,0.0060994,0.0182982,0.0060994,0.0182982,0.0060994
396,13321,0.17073,0.31627,0.04617,0.09674,0.00288,0,1,1,0.995,0.995,1,1,0.995,0.99069,0.07703,0.0963,0.02958,0.0305,0.00214,0,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895
397,13354.8,0.18916,0.32103,0.04188,0.11169,0.00326,0.00159,1,1,0.995,0.995,1,1,0.995,0.9903,0.09076,0.09894,0.02414,0.03501,0.00285,0,0.0182388,0.0060796,0.0182388,0.0060796,0.0182388,0.0060796,0.0182388,0.0060796
398,13388.6,0.2004,0.29344,0.04167,0.09579,0.00339,0,0.99007,0.99689,0.9947,0.9947,0.99007,0.99689,0.9947,0.99204,0.06318,0.09228,0.02054,0.07536,0.00185,0,0.0182091,0.0060697,0.0182091,0.0060697,0.0182091,0.0060697,0.0182091,0.0060697
399,13422.6,0.18393,0.30485,0.04217,0.08977,0.00307,0,0.99849,1,0.995,0.995,0.99849,1,0.995,0.99298,0.09595,0.08481,0.01252,0.04989,0.00251,0,0.0181794,0.0060598,0.0181794,0.0060598,0.0181794,0.0060598,0.0181794,0.0060598
400,13456.7,0.17676,0.32,0.04323,0.08731,0.00298,0,0.9998,1,0.995,0.995,0.9998,1,0.995,0.99305,0.04824,0.09194,0.01152,0.02506,0.00159,0,0.0181497,0.0060499,0.0181497,0.0060499,0.0181497,0.0060499,0.0181497,0.0060499
401,13490.1,0.18285,0.31961,0.04363,0.09866,0.00318,0.00131,0.99991,1,0.995,0.995,0.99991,1,0.995,0.99245,0.06583,0.1029,0.01238,0.03065,0.00183,0,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
402,13523.8,0.19059,0.29714,0.04249,0.09317,0.00314,0,0.99983,1,0.995,0.995,0.99983,1,0.995,0.99231,0.04141,0.08837,0.01386,0.02594,0.00115,0,0.0180903,0.0060301,0.0180903,0.0060301,0.0180903,0.0060301,0.0180903,0.0060301
403,13557.1,0.18712,0.30943,0.04429,0.09135,0.00326,0,0.99969,1,0.995,0.995,0.99969,1,0.995,0.99266,0.08344,0.08302,0.01353,0.0521,0.00226,0,0.0180606,0.0060202,0.0180606,0.0060202,0.0180606,0.0060202,0.0180606,0.0060202
404,13590.9,0.18129,0.32648,0.04363,0.08655,0.0031,0,0.99964,1,0.995,0.995,0.99964,1,0.995,0.99272,0.06338,0.08401,0.01381,0.04063,0.00177,0,0.0180309,0.0060103,0.0180309,0.0060103,0.0180309,0.0060103,0.0180309,0.0060103
405,13624.4,0.18438,0.3226,0.04313,0.09328,0.00329,0,1,0.99975,0.995,0.995,1,0.99975,0.995,0.99225,0.03703,0.08187,0.01434,0.02709,0.00117,0,0.0180012,0.0060004,0.0180012,0.0060004,0.0180012,0.0060004,0.0180012,0.0060004
406,13658.4,0.1861,0.33194,0.04198,0.09177,0.00328,0,0.99884,1,0.995,0.995,0.99884,1,0.995,0.99114,0.03898,0.08627,0.01388,0.02854,0.0013,0,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905
407,13692.1,0.18885,0.28335,0.04229,0.0953,0.00333,0,1,1,0.995,0.995,1,1,0.995,0.99227,0.04507,0.07955,0.01295,0.02409,0.0014,0,0.0179418,0.0059806,0.0179418,0.0059806,0.0179418,0.0059806,0.0179418,0.0059806
408,13725.7,0.18058,0.28519,0.04127,0.1037,0.00304,0,0.99974,1,0.995,0.995,0.99974,1,0.995,0.99299,0.06222,0.0848,0.01201,0.02857,0.00175,0,0.0179121,0.0059707,0.0179121,0.0059707,0.0179121,0.0059707,0.0179121,0.0059707
409,13758.8,0.18387,0.32125,0.04247,0.10379,0.00295,0.00039,1,1,0.995,0.995,1,1,0.995,0.99299,0.05333,0.09524,0.01222,0.02769,0.00155,0,0.0178824,0.0059608,0.0178824,0.0059608,0.0178824,0.0059608,0.0178824,0.0059608
410,13792,0.17516,0.30278,0.04233,0.09552,0.00291,0,0.99975,1,0.995,0.995,0.99975,1,0.995,0.99286,0.08123,0.08579,0.01335,0.03162,0.00235,0,0.0178527,0.0059509,0.0178527,0.0059509,0.0178527,0.0059509,0.0178527,0.0059509
411,13827.4,0.17203,0.30304,0.04487,0.0885,0.00298,0,0.99974,1,0.995,0.995,0.99974,1,0.995,0.99264,0.05831,0.08131,0.01502,0.02685,0.002,0,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
412,13860.9,0.17455,0.28698,0.04159,0.08027,0.00311,0,1,1,0.995,0.995,1,1,0.995,0.99223,0.05938,0.08688,0.01429,0.02539,0.00187,0,0.0177933,0.0059311,0.0177933,0.0059311,0.0177933,0.0059311,0.0177933,0.0059311
413,13894.8,0.18858,0.29523,0.04089,0.09102,0.00319,0,1,1,0.995,0.995,1,1,0.995,0.9923,0.06151,0.08246,0.0141,0.02709,0.0021,0,0.0177636,0.0059212,0.0177636,0.0059212,0.0177636,0.0059212,0.0177636,0.0059212
414,13928.4,0.17957,0.29207,0.04082,0.07959,0.00308,0,1,1,0.995,0.995,1,1,0.995,0.9921,0.08853,0.08215,0.01327,0.03492,0.00282,0,0.0177339,0.0059113,0.0177339,0.0059113,0.0177339,0.0059113,0.0177339,0.0059113
415,13961.9,0.18051,0.27555,0.04091,0.08614,0.00296,0,1,1,0.995,0.995,1,1,0.995,0.99215,0.1011,0.07948,0.01289,0.03725,0.003,0,0.0177042,0.0059014,0.0177042,0.0059014,0.0177042,0.0059014,0.0177042,0.0059014
416,13994.8,0.18977,0.28454,0.0389,0.09288,0.00327,0,1,1,0.995,0.995,1,1,0.995,0.99212,0.06351,0.07817,0.01344,0.02732,0.00209,0,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915
417,14027.8,0.16689,0.31093,0.04304,0.08186,0.00289,0,1,0.99971,0.995,0.995,1,0.99971,0.995,0.99213,0.06717,0.08375,0.01436,0.03353,0.00259,0,0.0176448,0.0058816,0.0176448,0.0058816,0.0176448,0.0058816,0.0176448,0.0058816
418,14061.4,0.19385,0.27051,0.04087,0.09614,0.00322,0,1,1,0.995,0.995,1,1,0.995,0.99303,0.0636,0.08056,0.01462,0.02863,0.00219,0,0.0176151,0.0058717,0.0176151,0.0058717,0.0176151,0.0058717,0.0176151,0.0058717
419,14095.1,0.176,0.26269,0.04026,0.09024,0.00309,0,1,1,0.995,0.995,1,1,0.995,0.99305,0.05487,0.07309,0.01502,0.025,0.00175,0,0.0175854,0.0058618,0.0175854,0.0058618,0.0175854,0.0058618,0.0175854,0.0058618
420,14128.7,0.18023,0.29834,0.03905,0.07694,0.00313,0,1,0.99966,0.995,0.995,1,0.99966,0.995,0.99303,0.04428,0.07609,0.01429,0.02554,0.0015,0,0.0175557,0.0058519,0.0175557,0.0058519,0.0175557,0.0058519,0.0175557,0.0058519
421,14163,0.18064,0.3059,0.04107,0.08539,0.00313,0,0.99999,1,0.995,0.995,0.99999,1,0.995,0.99291,0.05352,0.0837,0.0143,0.029,0.00187,0,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
422,14196.3,0.17224,0.29119,0.04226,0.07677,0.00305,0,0.99502,0.99958,0.99495,0.99495,0.99502,0.99958,0.99495,0.99352,0.06609,0.08801,0.01371,0.04203,0.0021,0,0.0174963,0.0058321,0.0174963,0.0058321,0.0174963,0.0058321,0.0174963,0.0058321
423,14229.5,0.18139,0.29697,0.0405,0.08459,0.00315,0,0.99974,1,0.995,0.995,0.99974,1,0.995,0.99306,0.03826,0.08922,0.01294,0.02196,0.00112,0,0.0174666,0.0058222,0.0174666,0.0058222,0.0174666,0.0058222,0.0174666,0.0058222
424,14263,0.16434,0.28483,0.04019,0.08377,0.00289,0,0.98519,0.99755,0.99354,0.99354,0.98519,0.99755,0.99354,0.99091,0.04149,0.08663,0.01346,0.07531,0.00128,0,0.0174369,0.0058123,0.0174369,0.0058123,0.0174369,0.0058123,0.0174369,0.0058123
425,14299.7,0.17466,0.28128,0.03997,0.08037,0.0029,0,1,0.9898,0.995,0.995,1,0.9898,0.995,0.99337,0.07487,0.09004,0.01414,0.05203,0.00263,0,0.0174072,0.0058024,0.0174072,0.0058024,0.0174072,0.0058024,0.0174072,0.0058024
426,14334.1,0.17679,0.28793,0.03824,0.08152,0.00316,0.05051,0.9997,1,0.995,0.995,0.9997,1,0.995,0.99371,0.05756,0.09113,0.01412,0.02589,0.00212,0,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925
427,14367.8,0.17117,0.35827,0.04189,0.08328,0.00292,0.08353,0.99973,1,0.995,0.995,0.99973,1,0.995,0.99337,0.0603,0.08386,0.01555,0.02602,0.00232,0,0.0173478,0.0057826,0.0173478,0.0057826,0.0173478,0.0057826,0.0173478,0.0057826
428,14401.5,0.17862,0.29543,0.04207,0.07589,0.00327,0,1,0.99968,0.995,0.995,1,0.99968,0.995,0.99259,0.08578,0.08035,0.01621,0.03615,0.00268,0,0.0173181,0.0057727,0.0173181,0.0057727,0.0173181,0.0057727,0.0173181,0.0057727
429,14434.9,0.19379,0.28183,0.04209,0.09399,0.00338,0,1,0.99968,0.995,0.995,1,0.99968,0.995,0.99218,0.08638,0.08702,0.01562,0.03584,0.00288,0,0.0172884,0.0057628,0.0172884,0.0057628,0.0172884,0.0057628,0.0172884,0.0057628
430,14468.3,0.1669,0.2671,0.04165,0.07927,0.00281,0,0.99913,1,0.995,0.995,0.99913,1,0.995,0.99268,0.09029,0.0988,0.01299,0.04307,0.00306,0,0.0172587,0.0057529,0.0172587,0.0057529,0.0172587,0.0057529,0.0172587,0.0057529
