element_id,node_1,node_2,node_3
248326,13366,12996,12830
248327,12996,12524,12830
248328,12996,12668,12524
248329,12668,12203,12524
248330,12668,12361,12203
248331,12361,11894,12203
248332,12361,12084,11894
248333,12084,11621,11894
248334,12084,11780,11621
248335,11780,11361,11621
248336,11780,11544,11361
248337,11544,11143,11361
248338,11544,11324,11143
248339,11324,10935,11143
248340,11324,11135,10935
248341,11135,10775,10935
248342,11135,10951,10775
248343,10951,10603,10775
248344,10951,10830,10603
248345,10830,10490,10603
248346,10830,10718,10490
248347,10718,10401,10490
248348,10718,10627,10401
248349,10627,10344,10401
248350,10627,10557,10344
248351,10557,10306,10344
248352,10557,10530,10306
248353,10530,10296,10306
248354,10530,10532,10296
248355,10532,10313,10296
248356,10532,10563,10313
248357,10563,10355,10313
248358,10563,10637,10355
248359,10637,10417,10355
248360,10637,10728,10417
248361,10728,10506,10417
248362,10728,10844,10506
248363,10844,10644,10506
248364,10844,10963,10644
248365,10963,10804,10644
248366,10963,11150,10804
248367,11150,10961,10804
248368,11150,11340,10961
248369,11340,11187,10961
248370,11340,11568,11187
248371,11568,11402,11187
248372,11568,11804,11402
248373,11804,11675,11402
248374,11804,12108,11675
248375,12108,11944,11675
248376,12108,12387,11944
248377,12387,12254,11944
248378,12387,12693,12254
248379,12693,12589,12254
248380,12693,13031,12589
248381,13031,12895,12589
248382,13031,13394,12895
248383,13394,13274,12895
248384,13394,13769,13274
248385,13769,13652,13274
248386,13769,14169,13652
248387,14169,14052,13652
248388,14169,14568,14052
248389,14568,14451,14052
248390,14568,15004,14451
248391,15004,14884,14451
248392,13582,13047,13431
248393,13582,13211,13047
248394,13211,12689,13047
248395,13211,12830,12689
248396,12830,12360,12689
248397,12830,12524,12360
248398,12524,12051,12360
248399,12524,12203,12051
248400,12203,11734,12051
248401,12203,11894,11734
248402,11894,11445,11734
248403,11894,11621,11445
248404,11621,11197,11445
248405,11621,11361,11197
248406,11361,10949,11197
248407,11361,11143,10949
248408,11143,10759,10949
248409,11143,10935,10759
248410,10935,10558,10759
248411,10935,10775,10558
248412,10775,10418,10558
248413,10775,10603,10418
248414,10603,10299,10418
248415,10603,10490,10299
248416,10490,10181,10299
248417,10490,10401,10181
248418,10401,10114,10181
248419,10401,10344,10114
248420,10344,10060,10114
248421,10344,10306,10060
248422,10306,10037,10060
248423,10306,10296,10037
248424,10296,10043,10037
248425,10296,10313,10043
248426,10313,10073,10043
248427,10313,10355,10073
248428,10355,10135,10073
248429,10355,10417,10135
248430,10417,10217,10135
248431,10417,10506,10217
248432,10506,10327,10217
248433,10506,10644,10327
248434,10644,10455,10327
248435,10644,10804,10455
248436,10804,10612,10455
248437,10804,10961,10612
248438,10961,10814,10612
248439,10961,11187,10814
248440,11187,11019,10814
248441,11187,11402,11019
248442,11402,11269,11019
248443,11402,11675,11269
248444,11675,11524,11269
248445,11675,11944,11524
248446,11944,11799,11524
248447,11944,12254,11799
248448,12254,12143,11799
248449,12254,12589,12143
248450,12589,12455,12143
248451,12589,12895,12455
248452,12895,12786,12455
248453,12895,13274,12786
248454,13274,13152,12786
248455,13274,13652,13152
248456,13652,13539,13152
248457,13652,14052,13539
248458,14052,13928,13539
248459,14052,14451,13928
248460,14451,14339,13928
248461,14451,14884,14339
248462,14884,14771,14339
248463,13431,12890,13286
248464,13431,13047,12890
248465,13047,12567,12890
248466,13047,12689,12567
248467,12689,12210,12567
248468,12689,12360,12210
248469,12360,11869,12210
248470,12360,12051,11869
248471,12051,11572,11869
248472,12051,11734,11572
248473,11734,11294,11572
248474,11734,11445,11294
248475,11445,11022,11294
248476,11445,11197,11022
248477,11197,10799,11022
248478,11197,10949,10799
248479,10949,10561,10799
248480,10949,10759,10561
248481,10759,10386,10561
248482,10759,10558,10386
248483,10558,10238,10386
248484,10558,10418,10238
248485,10418,10091,10238
248486,10418,10299,10091
248487,10299,9974,10091
248488,10299,10181,9974
248489,10181,9893,9974
248490,10181,10114,9893
248491,10114,9832,9893
248492,10114,10060,9832
248493,10060,9783,9832
248494,10060,10037,9783
248495,10037,9778,9783
248496,10037,10043,9778
248497,10043,9795,9778
248498,10043,10073,9795
248499,10073,9850,9795
248500,10073,10135,9850
248501,10135,9919,9850
248502,10135,10217,9919
248503,10217,10012,9919
248504,10217,10327,10012
248505,10327,10141,10012
248506,10327,10455,10141
248507,10455,10290,10141
248508,10455,10612,10290
248509,10612,10452,10290
248510,10612,10814,10452
248511,10814,10653,10452
248512,10814,11019,10653
248513,11019,10870,10653
248514,11019,11269,10870
248515,11269,11116,10870
248516,11269,11524,11116
248517,11524,11376,11116
248518,11524,11799,11376
248519,11799,11680,11376
248520,11799,12143,11680
248521,12143,12003,11680
248522,12143,12455,12003
248523,12455,12330,12003
248524,12455,12786,12330
248525,12786,12670,12330
248526,12786,13152,12670
248527,13152,13034,12670
248528,13152,13539,13034
248529,13539,13428,13034
248530,13539,13928,13428
248531,13928,13828,13428
248532,13928,14339,13828
248533,14339,14242,13828
248534,14339,14771,14242
248535,14771,14665,14242
248536,13286,12763,13139
248537,13286,12890,12763
248538,12890,12400,12763
248539,12890,12567,12400
248540,12567,12068,12400
248541,12567,12210,12068
248542,12210,11726,12068
248543,12210,11869,11726
248544,11869,11406,11726
248545,11869,11572,11406
248546,11572,11130,11406
248547,11572,11294,11130
248548,11294,10866,11130
248549,11294,11022,10866
248550,11022,10609,10866
248551,11022,10799,10609
248552,10799,10400,10609
248553,10799,10561,10400
248554,10561,10213,10400
248555,10561,10386,10213
248556,10386,10039,10213
248557,10386,10238,10039
248558,10238,9897,10039
248559,10238,10091,9897
248560,10091,9769,9897
248561,10091,9974,9769
248562,9974,9671,9769
248563,9974,9893,9671
248564,9893,9594,9671
248565,9893,9832,9594
248566,9832,9545,9594
248567,9832,9783,9545
248568,9783,9527,9545
248569,9783,9778,9527
248570,9778,9534,9527
248571,9778,9795,9534
248572,9795,9565,9534
248573,9795,9850,9565
248574,9850,9623,9565
248575,9850,9919,9623
248576,9919,9718,9623
248577,9919,10012,9718
248578,10012,9827,9718
248579,10012,10141,9827
248580,10141,9958,9827
248581,10141,10290,9958
248582,10290,10119,9958
248583,10290,10452,10119
248584,10452,10302,10119
248585,10452,10653,10302
248586,10653,10492,10302
248587,10653,10870,10492
248588,10870,10738,10492
248589,10870,11116,10738
248590,11116,10965,10738
248591,11116,11376,10965
248592,11376,11256,10965
248593,11376,11680,11256
248594,11680,11552,11256
248595,11680,12003,11552
248596,12003,11859,11552
248597,12003,12330,11859
248598,12330,12214,11859
248599,12330,12670,12214
248600,12670,12581,12214
248601,12670,13034,12581
248602,13034,12917,12581
248603,13034,13428,12917
248604,13428,13322,12917
248605,13428,13828,13322
248606,13828,13722,13322
248607,13828,14242,13722
248608,14242,14141,13722
248609,14242,14665,14141
248610,14665,14561,14141
248611,13139,12633,12989
248612,13139,12763,12633
248613,12763,12259,12633
248614,12763,12400,12259
248615,12400,11906,12259
248616,12400,12068,11906
248617,12068,11578,11906
248618,12068,11726,11578
248619,11726,11271,11578
248620,11726,11406,11271
248621,11406,10959,11271
248622,11406,11130,10959
248623,11130,10707,10959
248624,11130,10866,10707
248625,10866,10454,10707
248626,10866,10609,10454
248627,10609,10246,10454
248628,10609,10400,10246
248629,10400,10035,10246
248630,10400,10213,10035
248631,10213,9861,10035
248632,10213,10039,9861
248633,10039,9706,9861
248634,10039,9897,9706
248635,9897,9558,9706
248636,9897,9769,9558
248637,9769,9462,9558
248638,9769,9671,9462
248639,9671,9373,9462
248640,9671,9594,9373
248641,9594,9318,9373
248642,9594,9545,9318
248643,9545,9279,9318
248644,9545,9527,9279
248645,9527,9273,9279
248646,9527,9534,9273
248647,9534,9298,9273
248648,9534,9565,9298
248649,9565,9345,9298
248650,9565,9623,9345
248651,9623,9412,9345
248652,9623,9718,9412
248653,9718,9513,9412
248654,9718,9827,9513
248655,9827,9631,9513
248656,9827,9958,9631
248657,9958,9776,9631
248658,9958,10119,9776
248659,10119,9953,9776
248660,10119,10302,9953
248661,10302,10148,9953
248662,10302,10492,10148
248663,10492,10361,10148
248664,10492,10738,10361
248665,10738,10571,10361
248666,10738,10965,10571
248667,10965,10856,10571
248668,10965,11256,10856
248669,11256,11131,10856
248670,11256,11552,11131
248671,11552,11422,11131
248672,11552,11859,11422
248673,11859,11750,11422
248674,11859,12214,11750
248675,12214,12113,11750
248676,12214,12581,12113
248677,12581,12463,12113
248678,12581,12917,12463
248679,12917,12816,12463
248680,12917,13322,12816
248681,13322,13227,12816
248682,13322,13722,13227
248683,13722,13622,13227
248684,13722,14141,13622
248685,14141,14042,13622
248686,14141,14561,14042
248687,14561,14461,14042
248688,12989,12490,12846
248689,12989,12633,12490
248690,12633,12137,12490
248691,12633,12259,12137
248692,12259,11759,12137
248693,12259,11906,11759
248694,11906,11421,11759
248695,11906,11578,11421
248696,11578,11111,11421
248697,11578,11271,11111
248698,11271,10825,11111
248699,11271,10959,10825
248700,10959,10533,10825
248701,10959,10707,10533
248702,10707,10307,10533
248703,10707,10454,10307
248704,10454,10075,10307
248705,10454,10246,10075
248706,10246,9867,10075
248707,10246,10035,9867
248708,10035,9675,9867
248709,10035,9861,9675
248710,9861,9510,9675
248711,9861,9706,9510
248712,9706,9368,9510
248713,9706,9558,9368
248714,9558,9246,9368
248715,9558,9462,9246
248716,9462,9156,9246
248717,9462,9373,9156
248718,9373,9094,9156
248719,9373,9318,9094
248720,9318,9047,9094
248721,9318,9279,9047
248722,9279,9019,9047
248723,9279,9273,9019
248724,9273,9033,9019
248725,9273,9298,9033
248726,9298,9072,9033
248727,9298,9345,9072
248728,9345,9130,9072
248729,9345,9412,9130
248730,9412,9200,9130
248731,9412,9513,9200
248732,9513,9323,9200
248733,9513,9631,9323
248734,9631,9458,9323
248735,9631,9776,9458
248736,9776,9606,9458
248737,9776,9953,9606
248738,9953,9784,9606
248739,9953,10148,9784
248740,10148,9990,9784
248741,10148,10361,9990
248742,10361,10221,9990
248743,10361,10571,10221
248744,10571,10453,10221
248745,10571,10856,10453
248746,10856,10725,10453
248747,10856,11131,10725
248748,11131,11002,10725
248749,11131,11422,11002
248750,11422,11316,11002
248751,11422,11750,11316
248752,11750,11642,11316
248753,11750,12113,11642
248754,12113,11994,11642
248755,12113,12463,11994
248756,12463,12354,11994
248757,12463,12816,12354
248758,12816,12720,12354
248759,12816,13227,12720
248760,13227,13110,12720
248761,13227,13622,13110
248762,13622,13513,13110
248763,13622,14042,13513
248764,14042,13938,13513
248765,14042,14461,13938
248766,14461,14360,13938
248767,12846,12355,12727
248768,12846,12490,12355
248769,12490,11984,12355
248770,12490,12137,11984
248771,12137,11632,11984
248772,12137,11759,11632
248773,11759,11295,11632
248774,11759,11421,11295
248775,11421,10958,11295
248776,11421,11111,10958
248777,11111,10680,10958
248778,11111,10825,10680
248779,10825,10395,10680
248780,10825,10533,10395
248781,10533,10151,10395
248782,10533,10307,10151
248783,10307,9913,10151
248784,10307,10075,9913
248785,10075,9702,9913
248786,10075,9867,9702
248787,9867,9496,9702
248788,9867,9675,9496
248789,9675,9328,9496
248790,9675,9510,9328
248791,9510,9170,9328
248792,9510,9368,9170
248793,9368,9052,9170
248794,9368,9246,9052
248795,9246,8941,9052
248796,9246,9156,8941
248797,9156,8868,8941
248798,9156,9094,8868
248799,9094,8810,8868
248800,9094,9047,8810
248801,9047,8773,8810
248802,9047,9019,8773
248803,9019,8771,8773
248804,9019,9033,8771
248805,9033,8798,8771
248806,9033,9072,8798
248807,9072,8848,8798
248808,9072,9130,8848
248809,9130,8916,8848
248810,9130,9200,8916
248811,9200,9011,8916
248812,9200,9323,9011
248813,9323,9140,9011
248814,9323,9458,9140
248815,9458,9278,9140
248816,9458,9606,9278
248817,9606,9450,9278
248818,9606,9784,9450
248819,9784,9640,9450
248820,9784,9990,9640
248821,9990,9856,9640
248822,9990,10221,9856
248823,10221,10085,9856
248824,10221,10453,10085
248825,10453,10337,10085
248826,10453,10725,10337
248827,10725,10581,10337
248828,10725,11002,10581
248829,11002,10884,10581
248830,11002,11316,10884
248831,11316,11204,10884
248832,11316,11642,11204
248833,11642,11530,11204
248834,11642,11994,11530
248835,11994,11873,11530
248836,11994,12354,11873
248837,12354,12251,11873
248838,12354,12720,12251
248839,12720,12641,12251
248840,12720,13110,12641
248841,13110,13012,12641
248842,13110,13513,13012
248843,13513,13429,13012
248844,13513,13938,13429
248845,13938,13844,13429
248846,13938,14360,13844
248847,14360,14279,13844
248848,12727,12227,12623
248849,12727,12355,12227
248850,12355,11840,12227
248851,12355,11984,11840
248852,11984,11488,11840
248853,11984,11632,11488
248854,11632,11155,11488
248855,11632,11295,11155
248856,11295,10841,11155
248857,11295,10958,10841
248858,10958,10517,10841
248859,10958,10680,10517
248860,10680,10263,10517
248861,10680,10395,10263
248862,10395,9992,10263
248863,10395,10151,9992
248864,10151,9754,9992
248865,10151,9913,9754
248866,9913,9531,9754
248867,9913,9702,9531
248868,9702,9331,9531
248869,9702,9496,9331
248870,9496,9149,9331
248871,9496,9328,9149
248872,9328,8977,9149
248873,9328,9170,8977
248874,9170,8850,8977
248875,9170,9052,8850
248876,9052,8747,8850
248877,9052,8941,8747
248878,8941,8644,8747
248879,8941,8868,8644
248880,8868,8583,8644
248881,8868,8810,8583
248882,8810,8548,8583
248883,8810,8773,8548
248884,8773,8532,8548
248885,8773,8771,8532
248886,8771,8542,8532
248887,8771,8798,8542
248888,8798,8577,8542
248889,8798,8848,8577
248890,8848,8631,8577
248891,8848,8916,8631
248892,8916,8727,8631
248893,8916,9011,8727
248894,9011,8824,8727
248895,9011,9140,8824
248896,9140,8960,8824
248897,9140,9278,8960
248898,9278,9116,8960
248899,9278,9450,9116
248900,9450,9291,9116
248901,9450,9640,9291
248902,9640,9490,9291
248903,9640,9856,9490
248904,9856,9719,9490
248905,9856,10085,9719
248906,10085,9955,9719
248907,10085,10337,9955
248908,10337,10208,9955
248909,10337,10581,10208
248910,10581,10478,10208
248911,10581,10884,10478
248912,10884,10787,10478
248913,10884,11204,10787
248914,11204,11091,10787
248915,11204,11530,11091
248916,11530,11419,11091
248917,11530,11873,11419
248918,11873,11770,11419
248919,11873,12251,11770
248920,12251,12168,11770
248921,12251,12641,12168
248922,12641,12545,12168
248923,12641,13012,12545
248924,13012,12911,12545
248925,13012,13429,12911
248926,13429,13345,12911
248927,13429,13844,13345
248928,13844,13759,13345
248929,13844,14279,13759
248930,14279,14195,13759
248931,12623,12109,12485
248932,12623,12227,12109
248933,12227,11718,12109
248934,12227,11840,11718
248935,11840,11354,11718
248936,11840,11488,11354
248937,11488,11017,11354
248938,11488,11155,11017
248939,11155,10700,11017
248940,11155,10841,10700
248941,10841,10392,10700
248942,10841,10517,10392
248943,10517,10121,10392
248944,10517,10263,10121
248945,10263,9855,10121
248946,10263,9992,9855
248947,9992,9598,9855
248948,9992,9754,9598
248949,9754,9369,9598
248950,9754,9531,9369
248951,9531,9158,9369
248952,9531,9331,9158
248953,9331,8965,9158
248954,9331,9149,8965
248955,9149,8806,8965
248956,9149,8977,8806
248957,8977,8658,8806
248958,8977,8850,8658
248959,8850,8538,8658
248960,8850,8747,8538
248961,8747,8437,8538
248962,8747,8644,8437
248963,8644,8369,8437
248964,8644,8583,8369
248965,8583,8324,8369
248966,8583,8548,8324
248967,8548,8295,8324
248968,8548,8532,8295
248969,8532,8293,8295
248970,8532,8542,8293
248971,8542,8322,8293
248972,8542,8577,8322
248973,8577,8362,8322
248974,8577,8631,8362
248975,8631,8432,8362
248976,8631,8727,8432
248977,8727,8530,8432
248978,8727,8824,8530
248979,8824,8643,8530
248980,8824,8960,8643
248981,8960,8783,8643
248982,8960,9116,8783
248983,9116,8951,8783
248984,9116,9291,8951
248985,9291,9146,8951
248986,9291,9490,9146
248987,9490,9353,9146
248988,9490,9719,9353
248989,9719,9575,9353
248990,9719,9955,9575
248991,9955,9831,9575
